,Title-Code,Title Name,Hindi Title,Register Serial No,Regn No.,Owner Name,State,Publication City/District,Periodity
825,DELENG16712,DEFENCE AND SECURITY OF INDIA,,99516.0,DELENG/2008/26959,M/S. MTC PUBLISHING LIMITED.,DEL,DELHI,M
826,DELENG07080,MONTHLY COMMENTARY ON INDIAN ECONOMIC CONDITIONS,,14272.0,14272/ 59,INDIAN INSTITUTE OF PUBLIC OPINION P. LTD,DEL,DELHI,M
827,DELENG19927,WORLD FOR YOU INDIA,,,,MELWYN WILLIAMS,DEL,DELHI,M
828,DELENG19146,EXPO INDIA,,32364.0,32364/ 77,H.S. MANU AND SURINDER SINGH,DEL,DELHI,M
829,DELENG07039,INDIAN FOREIGN AFFAIRS,,4522.0,4522/ 57,JATENDRA M .AGGARWAL,DEL,DELHI,M
830,DELHIN13617,INDIA TODAY GYAN BHANDAR,इंडिया टुडे ज्ञान भंडार,89686.0,DELHIN/2006/17129,M/S.LIVING MEDIA INDIA LIMITED,DEL,DELHI,M
831,DELMUL00013,ALL INDIA PRAYER FELLOWSHIP BULLETIN,,10511.0,10511/ 62,K.V. KOSHI,DEL,DELHI,M
832,DELENG07037,INDIAN DETECTIVE,,10517.0,10517/ 64,RAMESH CHANDER MADAN,DEL,DELHI,M
833,DELENG00184,ALL INDIA PREVENTION OF FOOD ADULTERATION JOURNAL,,26863.0,26863/ 75,VINOD NIJHAWAN,DEL,DELHI,M
834,DELENG19129,MEDIA INDIA,,26960.0,26960/ 75,L. T. KARAMCHANDANI,DEL,DELHI,M
835,DELENG07745,IMAGE OF INDIA,,26975.0,26975/ 75,ANILKUMAR LAL,DEL,DELHI,M
836,DELENG02663,INDIA INDUSTRY TODAY,,45805.0,45805/ 86,MEHTA CONSULTANTS & ENGINEERS (I) LTD,DEL,DELHI,M
837,DELHIN04007,SULABH INDIA,,45839.0,45839/ 86,M/S. SULABH INTERNATIONAL SOCIAL SERVICE ORGANISATION,DEL,DELHI,M
838,DELENG10245,INDIAN NEWSPAPER ORBIT,,66904.0,66904/ 97,SURJEET GUPTA,DEL,DELHI,M
839,DELENG19385,INDIA AND GLOBAL AFFAIRS,,141791.0,DELENG/2016/69236,ANUBHAV SRIVASTAVA,DEL,DELHI,M
840,DELMUL00679,SINDHI SATSANGI OF INDIA,,68937.0,68937/ 98,VISHANDAS BEHRANI,DEL,DELHI,M
841,DELENG18951,INDIA BY HEART,,139491.0,DELENG/2015/66936,DHAIRYAV GROUP,DEL,DELHI,M
842,DELHIN28232,ADBHUT INDIA,अदभुत इंडिया,139081.0,DELHIN/2015/66526,KALI SHANKAR,DEL,DELHI,M
843,DELBIL03306,PRESS PEOPLE IN INDIA,,63173.0,63173/ 95,HARISH BHATIA,DEL,DELHI,M
844,DELENG11213,INDIAN TAXATION,इंडियन टैक्सेशन,688.0,688/ 57,J K. SANTANAM,DEL,DELHI,M
845,DELENG02659,INDIA GDR,,25563.0,25563/ 73,ALL INDIA INDO-GDR FRIENDSHIP ASSOCIATION,DEL,DELHI,M
846,DELENG02995,INDIA JOURNAL OF COMMUNICATION ARTS,,28568.0,28568/ 75,"HEM PUBLIHSERS PVT LTD,",DEL,DELHI,M
847,DELBIL01737,SUPREME REPORTER OF INDIA,सुप्रीम रिपोर्टर ऑफ़ इंडिया,40597.0,40597/ 83,INDIA LAW AGENCY,DEL,DELHI,M
848,DELENG03027,INDIAN TAX CASES,,40694.0,40694/ 84,VINOD KUMAR NIJHAWAN,DEL,DELHI,M
849,DELENG03069,INDIAN REVIEW OF AFRICAN AFFAIRS,,40705.0,40705/ 84,INDIAN SOCIETY FOR AFRO-ASIAN STUDIES REGD.,DEL,DELHI,M
850,DELBIL03061,REFORM INDIAN,,59379.0,59379/ 95,PRAMOD SHRIVASTAVA,DEL,DELHI,M
851,DELENG06829,INDIAN AFFAIRS RECORD,इंडियन अफेयर्स रिकॉर्ड,933.0,933/ 57,INDIAN COUNCIL OF WORLD AFFAIRS,DEL,DELHI,M
852,DELHIN27530,SWASTIK AAWAZ INDIA KI,स्वस्तिक आवाज़ इंडिया की,126111.0,DELHIN/2013/53556,PRADEEP KUMAR JAISWAL,DEL,DELHI,M
853,DELBIL04566,PLAST INDIA,,75584.0,DELBIL/20001/03027,AJEET SINGH,DEL,DELHI,M
854,DELENG02699,INDIAN & WORLD ARTS & CRAFTS,,39369.0,39369/ 82,SUJATA,DEL,DELHI,M
855,DELENG17334,SAFARI INDIA,,43015.0,43015/ 85,PREM AHLUWALIA,DEL,DELHI,M
856,DELENG00595,BULLETIN OF THE ASSO. OF SCI. WORKERS OF INDIA,,21751.0,21751/ 71,ASSOCIATION OF SCINTIFIC WORKERS OF INDIA,DEL,DELHI,M
857,DELENG11176,INDIA TAX MIRROR,,21866.0,21866/ 72,INDIAN LAW PUBLICATIONS BUREAU,DEL,DELHI,M
858,DELENG12268,INDIAN JOURNAL OF PEDIATRICS,,21968.0,21968/ 71,DR.K.C.CHAUDHURI FOUNDATION,DEL,DELHI,M
859,DELENG08574,HOTELS AND RESTAURANTS INDIA,,62144.0,62144/ 93,CROSS SELECTION PUBLICATIONS,DEL,DELHI,M
860,DELENG04045,MUSLIM INDIA,मुस्žलिžम इंडिžया,39022.0,39022/ 83,MUSLIN INDIA EDUCATIONAL & CULTURAL TRUST BOARD OF TRUSTEES,DEL,DELHI,M
861,DELENG11592,BITCOM INDIA,,72804.0,DELENG/2000/00247,P.N.CHOPRA,DEL,DELHI,M
862,DELENG17249,SMT INDIA,SMT INDIA,101179.0,DELENG/2009/28622,M/S. E.M.MEDIA LLP,DEL,DELHI,M
863,DELBIL07535,LEGACY INDIA,,109920.0,DELBIL/2011/37363,CHULBUL TIWARI,DEL,DELHI,M
864,DELBIL07825,INDIAN ACHIEVERS,,125778.0,DELBIL/2013/53223,RAJEEV GUPTA,DEL,DELHI,M
865,DELENG12231,DISCOVER INDIA,,75849.0,DELENG/2001/3292,EXPOSURE MEDIA MARKETING PVT. LTD.,DEL,DELHI,M
866,DELENG07038,INDIAN FARMING,,14247.0,14247/ 57,INDIAN COUNCIL OF AGRICUTURAL RESEARCH,DEL,DELHI,M
867,DELENG03062,INDIAN QUALITY PRODUCT,,36883.0,36883/ 80,LEELA DHAR JOSHI,DEL,DELHI,M
868,DELENG18412,POLICY PROPOSALS FOR INDIA,,120373.0,DELENG/2013/47816,ANUBHAV SRIVASTAVA,DEL,DELHI,M
869,DELHIN15940,INDIAS MOST WANTED,इंडियाज मोस्ट वांटेड,104506.0,DELHIN/2009/31949,SUHAIB A. ILYASI,DEL,DELHI,M
870,DELENG17603,INDIAN MILITARY REVIEW,इंडियन मिलिटरी रिव्यू,105990.0,DELENG/2010/33433,RAVINDER KUMAR ARORA,DEL,DELHI,M
871,DELENG18704,INDIA WATER REVIEW,,130510.0,DELENG/2014/57955,XEGENT CONSULTANTS PVT. LTD.,DEL,DELHI,M
872,DELHIN16631,ABHI TAK INDIA,,112574.0,DELHIN/2011/40017,SHOBHA RANI,DEL,DELHI,M
873,DELHIN12879,ECONOMY INDIA,,87033.0,DELHIN/2005/14476,MANOHAR MANOJ KUMAR,DEL,DELHI,M
874,DELHIN09962,MOTHER INDIA,,74565.0,DELHIN/1999/02008,LALIT 'SUMAN',DEL,DELHI,M
875,DELBIL05220,VIRSEY DE VAARS THE INDIAN PUNJABI NEWSPAPER,,81718.0,DELBIL/2003/09161,RAMESH KUMAR,DEL,DELHI,M
876,DELENG18258,BUREAUCRACY INDIA,,118238.0,DELENG/2012/45681,DEEPAK VYAS,DEL,DELHI,M
877,DELBIL02315,INDIAN MUSIC,,4560.0,4560/ 57,KAPIL MUNI RAJPAL,DEL,DELHI,M
878,DELENG07242,INDIAN MANAGEMENT,,7140.0,7140/ 61,BUSINESS STANDARD LTD.,DEL,DELHI,M
879,DELENG07024,FOREIGN TRADE OF INDIA,,7198.0,7198/ 63,"GOVT. OF INDIA, MINSITRY OF COMMERCE",DEL,DELHI,M
880,DELENG07036,INDIAN BUILDER,,7203.0,7203/ 63,BUILDERS PUBLICATIONS OF INDIA (PRIVATE) LTD.,DEL,DELHI,M
881,DELENG03809,MARCH OF INDIA,,7300.0,7300/ 63,JITENDER NATH,DEL,DELHI,M
882,DELENG04093,NPK INDIANA,,23902.0,23902/ 72,DIPAK BASU RAY CHOUDHURY,DEL,DELHI,M
883,DELHIN16605,FAME INDIA,,121328.0,DELHIN/2012/48773,RAJ SHREE,DEL,DELHI,M
884,DELBIL07149,ETERNAL INDIA,इटरनल इंडिया,100244.0,DELBIL/2009/27687,INDIA FIRST FOUNDATION,DEL,DELHI,M
885,DELENG04313,NEWS PANORAMA OF INDIA & WORLD,,47407.0,47407/ 88,RAMESH PUBLISHING HOUSE,DEL,DELHI,M
886,DELENG15466,INDIA UNLEASHED,इंडिया अनलीशड़,89410.0,DELENG/2006/16853,SILICA MEDIA (P) LTD,DEL,DELHI,M
887,DELPUN00529,INDIA AWARENESS,,85849.0,DELPUN/2004/13292,SWARAN SINGH,DEL,DELHI,M
888,DELHIN13353,INDIAN VOTER,,88775.0,DELHIN/2005/16218,SURENDER KUMAR,DEL,DELHI,M
889,DELBIL06659,BLACK BELT INDIA TIMES,ब्‍लैक बैल्‍ट इंडि‍या टाइम्‍स,93415.0,DELBIL/2007/20858,MADAN KUMAR,DEL,DELHI,M
890,DELBIL07184,BATTERYMEN INDIA,बैटरीमेन इंडिया,100132.0,DELBIL/2008/27575,ARVIND MOHAN,DEL,DELHI,M
891,DELENG02680,INDIAN BOOK SHELF,,40464.0,40464/ 83,SH.J.B. BAXI,DEL,DELHI,M
892,DELENG11094,CURRENT INDIAN COMPANIES ACT,,6534.0,6534/ 61,LAW LITERATURE HOUSE,DEL,DELHI,M
893,DELENG18943,SOUL OF INDIA,,34490.0,34490/ 79,DAYA NAND VERMA,DEL,DELHI,M
894,DELENG08079,INDIAN DOMINION,,55606.0,55606/ 92,SATISH KUMAR SINGH,DEL,DELHI,M
895,DELENG03066,INDIAN REAPER,,25591.0,25591/ 73,SUSHIL WILLIAM SINGH,DEL,DELHI,M
896,DELENG06979,ALL INDIA MOTORIST,आल इंडिया मोटरिस्ट,589.0,589/ 57,INDISTRIAL AND TRADE PUBLICATION PVT LTD,DEL,DELHI,M
897,DELENG06584,YOUTH OF INDIA,यूथ ऑफ़ इंडिया,671.0,671/ 57,MAN MOHAN SINGH MUDDAR,DEL,DELHI,M
898,DELHIN27955,N.C.R. INDIA,एन.सी.आर. इंडिया,129428.0,DELHIN/2014/56873,DHARMENDRA KUMAR,DEL,DELHI,M
899,DELHIN11559,INDIA LOOK,,81219.0,DELHIN/2002/08662,ASIF KHAN,DEL,DELHI,OP
900,DELENG17319,CHESS INDIA,,34700.0,34700/ 79,NATIONAL CHESS TRUST OF INDIA,DEL,DELHI,OP
901,DELENG13651,ALL INDIA ASSOCIATION OF CATHOLIC SCHOOL NEWS & VI,,83073.0,DELENG/2003/10516,CELINE XAVIER,DEL,DELHI,OP
902,DELENG12637,ROTOR INDIA,,78127.0,DELENG/2001/05570,ROTARY WING SOCIETY OF INDIA,DEL,DELHI,Q
903,DELENG19049,JOURNAL OF INDIAN ORTHODONTIC SOCIETY,,16920.0,16920/ 68,INDIAN ORTHODONTIC SOCIETY,DEL,DELHI,Q
904,DELENG02749,INDIAN BEHAVIOURAL SCIENCE ABSTRACTS,,19777.0,19777/ 70,BEHAVIOURAL SCIENCES CENTRE,DEL,DELHI,Q
905,DELSWA00002,SANTIYA INDIA,,14430.0,14430/ 64,ALL INDIA RADIO,DEL,DELHI,Q
906,DELENG18212,ARTHSHASTRA INDIAN JOURNAL OF ECONOMICS & RESEARCH,,116514.0,DELENG/2012/43957,ASSOCIATED MANAGEMENT CONSULTANTS PRIVATE LTD,DEL,DELHI,Q
907,DELENG01344,DEAF IN INDIA,,10637.0,10637/ 64,CONVENTION OF THE TEACHERS OF DEAF IN INDIA,DEL,DELHI,Q
908,DELENG02975,INDIAN JOURNAL OF BIOCHEMISTRY & BIOPHYSICS,,16312.0,16312/ 64,PUBLICATION & INFORMATION DTE.C.S.I.R.,DEL,DELHI,Q
909,DELENG02744,THE INDIAN BAKER,,21812.0,21812/ 71,THE SOCIETY OF INDIAN BAKERS,DEL,DELHI,Q
910,DELENG13111,ALL INDIA FEDERATION OF LOTTERY TRADE & ALLIED INDUSTRIES,,80083.0,DELENG/2002/07526,ALL INDIA FEDERATION OF LOTTERY TRADE & ALLIED INDUSTRIES,DEL,DELHI,Q
911,DELENG02835,INDIAN JOURNAL OF LEPROSY,,2612.0,2612/ 57,HIND KUSHT NIVARAN SANGH,DEL,DELHI,Q
912,DELENG19672,IP INDIAN JOURNAL OF ORTHODONTICS AND DENTOFACIAL RESEARCH,,149094.0,DELENG/2018/76539,IP INNOVATIVE PUBLICATION PVT. LTD.,DEL,DELHI,Q
913,DELBIL05454,REHABILITATION COUNCIL OF INDIA NEWS,,88817.0,DELBIL/2004/16260,REHABILITATION COUNCIL OF INDIA,DEL,DELHI,Q
914,DELBIL05825,ALL INDIA FEDERATION OF ASTROLOGERS'SOCIETIES RESEARCH JOURNAL OF ASTROLOGY,,89062.0,DELBIL/2004/16505,ARUN KUMAR BANSAL,DEL,DELHI,Q
915,DELENG02768,INDIA AREA NEWSLETTER,,25718.0,25718/ 74,THE COCA COLA EXTORT CORPORATION,DEL,DELHI,Q
916,DELENG02740,INDIAN AUTHOR,,28641.0,28641/ 76,AUTHOR'S GUILD OF INDIA,DEL,DELHI,Q
917,DELENG02945,INDIAN PHYTOPATHOLOGY,,28823.0,28823/ 75,INDIAN PHYTOPATHOLOGY I A R I NEW DELHI,DEL,DELHI,Q
918,DELENG03049,THE INDIAN PRESS,,4548.0,4548/ 58,INDIAN & EASTERN NEWSPAPERS SOCIETY,DEL,DELHI,Q
919,DELBIL03980,BULLETIN OF THE COUNCIL OF STATE BOARD FACULTIES OF INDIAN MEDICINE,,7207.0,7207/ 63,COUNCIL OF STATE BOARDS & FACULTIES OF INDIAN MEDICINE,DEL,DELHI,Q
920,DELENG01674,ELECTRICALS ELECTRONICS & TELCOMMUNICATION INDIA,,12874.0,12874/ 66,"ENCEO TRADE PUBLICATION CORPS., NEW DELHI",DEL,DELHI,Q
921,DELENG17779,FINE WINE & CHAMPAGNE INDIA,फाइन वाइन एंड शैम्पेन इंडिया,108418.0,DELENG/2010/35861,FINE PUBLISHING INDIA PVT. LTD.,DEL,DELHI,Q
922,DELENG18821,INDIAN JOURNAL OF RESEARCH IN CAPITAL MARKETS,इंडियन जर्नल ऑफ़ रिसर्च इन कैपिटल मार्किट्स,131964.0,DELENG/2014/59409,ASSOCIATED MANAGEMENT CONSULTANTS PVT.LTD,DEL,DELHI,Q
923,DELENG16900,INDIAN JOURNAL OF DENTAL EDUCATION,इंडियन जर्नल ऑफ़ डेंटल एजुकेशन,104838.0,DELENG/2008/32281,ASHARFI LAL,DEL,DELHI,Q
924,DELENG12550,EAN INDIA NEWSLETTER,,77331.0,DELENG2001/04774,"EAN INDIA, SOCIETY",DEL,DELHI,Q
925,DELENG14831,INDIAN JOURNAL OF PUBLIC AUDIT & ACCOUNTABILITY,इंडिžयन,91947.0,DELENG/2007/19390,INSTITUTE OF PUBLIC AUDITORS OF INDIA,DEL,DELHI,Q
926,DELENG07876,INDIAN JOURNAL OF PUBLIC ADMINISTRATION,,4809.0,4809/ 57,INDIAN INSTITUTE OF PUBLIC ADMINISTRATION,DEL,DELHI,Q
927,DELENG00593,BULLETIN OF THE ASSO FOR JAPANESE STUDENT IN INDIA,,26970.0,26970/ 73,ASSOCIATION FOR JAPANESE STUDIES IN INDIA,DEL,DELHI,Q
928,DELENG04010,MOTHER INDIA CHILDREN ABROAD,,47373.0,47373/ 88,ANTERRASHTRIYA SAHYOG PARISHAD,DEL,DELHI,Q
929,DELENG15405,INDIAN JOURNAL OF RHEUMATOLOGY,इंडियन जोरनल आंफ रेऊमेथोलिजी,89379.0,DELENG/2006/16822,INDIAN RHEUMATOLOGY ASSOCIATION,DEL,DELHI,Q
930,DELENG19673,IP INDIAN JOURNAL OF NEUROSCIENCES,,149090.0,DELENG/2018/76535,IP INNOVATIVE PUBLICATION PVT. LTD.,DEL,DELHI,Q
931,DELENG19907,INDIAN JOURNAL OF ECONOMY AND POLICY,,,UR,INDIAN ECONOMIC ASSOCIATION,DEL,DELHI,Q
932,DELENG05540,SEE INDIA,,16194.0,16194/ 67,SH J.M.L BHATNAGAR,DEL,DELHI,Q
933,DELENG03386,JOURNAL OF CHRISTIAN COLLEGES IN INDIA,,16390.0,16390/ 68,REV PAUL VARGHESE,DEL,DELHI,Q
934,DELENG15995,TECH TEX INDIA,,96658.0,DELENG/2007/24101,SAMIR GUPTA,DEL,DELHI,Q
935,DELENG12089,INDIAN ACADEMY OF CLINICAL MEDICINE JOURNAL,,74243.0,DELENG/2000/01686,INDIAN ASSOCIATION OF CLINICAL MEDICINE,DEL,DELHI,Q
936,DELENG03071,INDIAN REVIEW OF MANASEMENT & FUTURE,,28960.0,28960/ 77,MRS PADMA SETH,DEL,DELHI,Q
937,DELENG12015,THE INDIAN JOURNAL OF BANK MARKETING,,74687.0,DELENG/2000/02130,FSRG CONSULTANTS PVT. LTD.,DEL,DELHI,Q
938,DELENG03073,INDIA REVIEW OF PUBLIC AND COOPERATIVE ECONOMY,,23821.0,23821/ 72,PADMA SETH,DEL,DELHI,Q
939,DELENG02236,GLORY OF INDIA,,32394.0,32394/ 77,NARENDRA PRAKASH JAIN,DEL,DELHI,Q
940,DELENG04649,PHARMACY COUNCIL OF INDIA BULLETIN,,28827.0,28827/ 76,PHARMACY COUNCIL OF INDIA,DEL,DELHI,Q
941,DELENG19138,HABITAT INDIA,,28829.0,28829/ 76,"NATIONAL BUILDINGS ORGANISATION, GOVT OF INDIA",DEL,DELHI,Q
942,DELENG11196,JOURNAL OF THE INDIAN LAW INSTITUTE,,4547.0,4547/ 58,INDIAN LAW INSTITUTE,DEL,DELHI,Q
943,DELENG19565,IP INDIAN JOURNAL OF IMMUNOLOGY AND RESPIRATORY MEDICINE,,147094.0,DELENG/2017/74539,IP INNOVATIVE PUBLICATION PVT.LIMITED.,DEL,DELHI,Q
944,DELENG18178,THE PROPERTIES INDIA,,120954.0,DELENG/2012/48398,SAAT TECHNOLOGIES PRIVATE LIMITED,DEL,DELHI,Q
945,DELENG17817,INDIAN JOURNAL OF HEALTHCARE QUALITY AND MANAGEMENT,,114357.0,DELENG/2011/41800,INDIAN HEALTH CARE QUALITY FORUM,DEL,DELHI,Q
946,DELENG06712,INDIAN ECONOMIC PANORAMA,,55727.0,55727/ 91,VIMLA BAKSHI,DEL,DELHI,Q
947,DELENG06833,INDIAN ESTATE DUTY JOURNAL,इंडियन एस्टेट ड्यूटी जर्नल,690.0,690/ 57,S.R. BHARGAVA & V K BHARAGAVA,DEL,DELHI,Q
948,DELBIL04003,INDIAN JOURNAL OF MATHEMATICS EDUCATION,,28901.0,28901/ 76,DELHI ASSOCIATION OF MATHEMATICS TEACHERS,DEL,DELHI,Q
949,DELENG02968,INDIAN JOURNAL OF AGSONOMY,,34518.0,34518/ 79,INDIAN SOCIETY OF AGRONOMY,DEL,DELHI,Q
950,DELENG18883,INDIAN JOURNAL OF TRADITIONAL KNOWLEDGE,इंडियन जर्नल ऑफ़ ट्रेडिशनल नॉलेज,134654.0,DELENG/2015/62099,NATIONAL INSTITUTE OF SCIENCE COMMUNICATION AND INFORMATION RESOURCE,DEL,DELHI,Q
951,DELENG02674,INDIAN ADMINISTRATION AND MANAGEMENT REVIEW,,17567.0,17567/ 69,PADMA SETH,DEL,DELHI,Q
952,DELENG03443,JOURNAL OF THE INDIAN ROADS CONGRESS,,17549.0,17549/ 57,INDIAN ROADS CONGRESS,DEL,DELHI,Q
953,DELENG03006,INDIAN JOURNAL OF INTERNATIONAL LAW,,7179.0,7179/ 60,INDIAN SOCIETY OF INTERNATIONAL LAW,DEL,DELHI,Q
954,DELENG15476,INDIAN JOURNAL OF PHYSIOTHERAPY AND OCUPATIONAL THERAPY,इंडियन,93545.0,DELENG/2007/20988,ARCHNA SHARMA,DEL,DELHI,Q
955,DELENG11183,INDIAN ECONOMY,,32571.0,32571/ 78,PREM NATH,DEL,DELHI,Q
956,DELENG06327,W W F INDIA,,53416.0,53416/ 90,W. W. F INDIA,DEL,DELHI,Q
957,DELENG19567,AMC INDIAN JOURNAL OF ENTREPRENEURSHIP,,147661.0,DELENG/2018/75106,ASSOCIATED MANAGEMENT CONSULTANTS PVT LTD,DEL,DELHI,Q
958,DELENG16496,INDIAN JOURNAL OF FORENSIC MEDICINE AND PATHOLOGY,इंडियन जर्नल ऑफ़ फॉरेंसिक मेडिसिन एंड पैथोलॉजी,103494.0,DELENG/2008/30937,ASHARFI LAL,DEL,DELHI,Q
959,DELENG11126,EDU INNOVATION NEWSLETTER OF THE DEVL GROUP INDIA,,42919.0,42919/ 98,SECRETARY NCERT,DEL,DELHI,Q
960,DELENG04784,PRATIBHA INDIA,,39288.0,39288/ 81,ARUNA SITESH,DEL,DELHI,Q
961,DELENG09586,INDIA TODAY PLUS,,64736.0,64736/ 96,"LIVING MEDIA INDIA LTD, DELHI",DEL,DELHI,Q
962,DELENG02874,INDIAN LIBRARY ASSOCIATION BULLETIN,,10695.0,10695/ 66,INDIAN PUBLIC LIBRARY ASSOCIATION,DEL,DELHI,Q
963,DELENG07241,INDIAN JOURNAL OF LABOUR ECONOMICS,,2484.0,2484/ 57,THE INDIAN SOCIETY OF LABOUR ECONOMICS,DEL,DELHI,Q
964,DELENG02998,THE INDIAN JOURNAL OF CRIMINOLOGY & CRIMINALISTICS,,39364.0,39364/ 82,"MINISTRY OF HOME AFFAIRS, CENTRAL GOVT.",DEL,DELHI,Q
965,DELENG09129,INDIAN JOURNAL OF PATHOLOGY &MICROBIOLOGY,,31075.0,31075/ 76,INDIAN ASSOCIATION OF PATHOLOGISTS & MICROBIOLOGISTS,DEL,DELHI,Q
966,DELENG11193,INDIAN JOURNAL OF ANIMAL SCIENCES,,14375.0,14375/ 57,INDIAN COUNCIL OF AGRICULTURAL RESEARCH,DEL,DELHI,Q
967,DELENG07168,INDIAN ADVOCATE,,14376.0,14376/ 61,BAR ASSOCIATION OF INDIA,DEL,DELHI,Q
968,DELENG17333,PARYAVARAN ENVIRONMENT NEWS INDIA,,43005.0,43005/ 84,"DEPTT. OF ENVIRONMENT, GOVT OF INDIA",DEL,DELHI,Q
969,DELENG11195,INDIAN LAW QUARTERLY REVIEW,,6578.0,6578/ 57,DAULAT RAM PREM,DEL,DELHI,Q
970,DELENG03001,INDIAN JOURNAL OF ENTOMOLOGY,,17615.0,17615/ 69,ENTOMOLOGICAL SOCIETY OF INDIA,DEL,DELHI,Q
971,DELENG11192,INDIAN JOURNAL OF POULTRY SERVICE,,25704.0,25704/ 73,INDIAN POULTRY SCIENCE,DEL,DELHI,Q
972,DELENG19221,INDIAN JOURNAL OF YOUTH AFFAISA,,34484.0,34484/ 79,INDIAN YOUTH CENTRE TRUST,DEL,DELHI,Q
973,DELENG19600,HEALTHY INDIA INITIATIVE,,146919.0,DELENG/2016/74364,CENTRAL HEALTH EDUCATION BUREAU,DEL,DELHI,Q
974,DELENG03039,THE INDIAN POLITICAL SCIENCE REVIEW,,12809.0,12809/ 66,DR. HARNAM SINGH,DEL,DELHI,Q
975,DELENG07171,INDIAN GIFTWARE JOURNAL,,7273.0,7273/ 63,PARDUMAN KRISHNA BHANOT,DEL,DELHI,Q
976,DELENG02611,INDIAN FISHERIES BULLETIN,,4570.0,4570/ 57,GOVT. MINISTRY OF AGRICULTURE,DEL,DELHI,Q
977,DELENG07181,THE INDIAN JUNIOR,,4580.0,4580/ 59,INDIAN RED CROSS SOCIETY,DEL,DELHI,Q
978,DELENG03059,INDIAN PROSPERITY,,23894.0,23894/ 72,JASWANT SINGH,DEL,DELHI,Q
979,DELENG19504,HEALTHY INDIA CHRONICLE,,149940.0,DELENG/2017/77385,AMITAV JOYPRAKASH CHOUDHURY,DEL,DELHI,Q
980,DELENG16421,INDIAN AND EUROPEAN COMMUNITY,,26911.0,26911/ 75,N.L. PANDE,DEL,DELHI,Q
